0,0
1,1
2,2
3,3
4,4
5,5
6,6
6,7
7,8
7,8
7,8
8,9
9,10
10,11
11,12
12,13
13,14
14,15
15,16
16,17
17,18
18,14
19,19
20,20
21,21
22,22
18,14
23,23
24,24
25,25
18,14
26,26
27,26
26,27
26,28
26,26
26,26
26,26
26,26
26,26
26,26
26,26
26,26
26,26
26,26
26,26
26,26
26,26
26,26
26,26
26,26
28,29
26,26
18,14
18,14
18,30
18,31
18,32
18,33
18,14
18,14
18,14
18,14
29,14
30,14
18,14
18,14
18,14
31,34
18,14
18,14
18,14
32,35
33,36
34,14
18,14
18,14
18,14
18,14
18,14
18,14
18,14
18,14
18,14
