0,0
1,1
2,2
3,3
2,4
4,5
5,6
6,7
7,8
7,8
7,8
8,9
9,10
10,11
11,12
12,13
13,14
14,15
15,16
16,17
17,18
18,14
19,19
20,20
21,21
22,22
18,14
23,23
24,24
25,25
18,14
26,26
27,26
28,27
27,28
26,26
26,26
26,26
26,26
26,26
26,26
26,26
26,26
26,26
26,26
26,26
26,26
26,26
26,26
26,26
26,26
29,29
26,26
18,14
18,14
30,30
1,31
31,32
32,33
18,14
18,14
18,14
18,14
18,14
18,14
18,14
18,14
18,14
33,34
18,14
18,14
18,14
34,35
35,36
36,14
37,14
18,14
18,14
18,14
18,14
18,14
18,14
18,14
18,14
